,Data_ID,User_ID,Gender,Age,MBTI,Q_number,Answer
3871,4832,81,0,30,INTP,32,<아니다> 이론이 있어야 골자가 잡힌다고 생각합니다. 가장 간단하게는 뉴턴의 제2법칙이 맞는다는 토론의 결론이 나오게 되면 그로 인해서 또 많은 토론이 나오게 되겠죠. 그렇기 때문에 더욱 흥미롭다고 생각합니다.
3872,4833,81,0,30,INTP,33,<아니다> 저는 배경이 완전히 다른 사람은 이해를 못 합니다. 예를 들어 도둑이 있는데 그 도둑은 떨어진 물건을 줍는 순간 자신의 물건이라고 생각합니다. 하지만 저는 이해하지 못합니다. 엄연히 돈을 주고 산 사람은 따로 있는데 자신을 것이라뇨 전혀 이해되지 않습니다.
3873,4834,81,0,30,INTP,34,<그렇다> 뭔가를 결정을 한다는 것은 끝낸다는 말입니다. 낙장불입 더 이상 수정이 힘들다는 말이죠. 그렇기 때문에 완벽한지 점검을 하기 위해 마지막까지 미룹니다.
3874,4835,81,0,30,INTP,35,<아니다> 계속해서 생각합니다. 아니 납니다. 싫어도 나게 됩니다. 내가 실수하진 않았는지 잘못된 것이 있는 것은 아닌지 계속해서 떠오르며 걱정하게 됩니다.
3875,4836,81,0,30,INTP,36,<아니다> 혼자만의 시간을 보냅니다. 혼자서 맛있는 것을 시켜서 먹으면서 보는 인터넷 방송은 더없는 최고의 피로 푸는 방법이라고 생각합니다. 요즘은 돈이 없어서 힘들지만 있다면 또 그럴 것입니다.
3876,4837,81,0,30,INTP,37,<아니다> 솔직히 저는 예술작품에 대해서는 이해가 잘 안 갑니다. 어디가 좋고 어디가 나쁜지 그런 것을 잘 모릅니다. 그냥 예쁜 여자 그림이라면 예쁘구나 잘생긴 남자의 그림이라면 잘생겼구나 하는 정도입니다.
3877,4838,81,0,30,INTP,38,<아니다> 다른 사람의 감정은 쉽게 이해되는 편이라고 생각합니다. 일단 표정에서 나오기 때문에 쉽게 이해가 됩니다. 막 제가 친구에게 열심히 이런저런 것을 떠들고 있을 때 친구의 표정을 보고 아 지루해 하는구나 즐거워하는구나를 파악해 이야기를 이어가거나 끊습니다.
3878,4839,81,0,30,INTP,39,<아니다> 저는 작심삼일의 대표격이라고 할 수 있을 정도로 계획하는 것에 대해서 완전히 젬병입니다. 하루하루 내가 뭘 해야 하고 뭘 할지 생각은 하지만 계획을 세우고 그 계획대로 된 적은 거의 없는듯합니다.
3879,4840,81,0,30,INTP,40,<아니다> 오히려 불안함을 느낄 때가 더욱 많은 것 같습니다. 타고난 성향인듯합니다. 옛날부터 그래왔고 지금도 그러고 있으니까요.
3888,4861,82,0,30,ESTP,1,"<중립> 저는 상황에 따라 다릅니다. 이유는 직장이나 모임과 같은 공통사가 존재하면 새로운 친구를 만들고, 직장을 퇴사하거나 모임을 탈퇴하게 되면 만들지 않습니다."
3889,4862,82,0,30,ESTP,2,"<그렇다> 저는 요즘 부동산에 관심을 가지고 있습니다. 이유는 평소에도 부동산 경매나, 흐름 등에 관심이 많았습니다."
3890,4863,82,0,30,ESTP,3,"<아니다> 저는 특별히 울고 싶진 않습니다. 이유는 상대방이 슬프거나 기쁘다는 감정을 읽을 수는 있지만, 제가 직접 경험해 보지 못한 상황에서 상대방의 감정에 쉽게 동화되지 않기 때문입니다."
3891,4864,82,0,30,ESTP,4,<아니다> 저는 대비책을 세우는 편은 아닙니다. 이유는 어떠한 결과물을 도출하고자 할 때 진행 과정 중 어떤 상황이 발생할지는 예측하기 어렵다고 생각하기 때문입니다. 그래서 저는 상황이 발생했을 때 즉각적으로 해결을 하는 편입니다.
3892,4865,82,0,30,ESTP,5,<그렇다> 최근 진로에 대한 고민에 빠졌습니다. 여러 가지 심리적 압박을 받았고 그중 경제적 압박이 가장 심했습니다. 하지만 진로에 대한 고민은 어떤 고민보다도 신중하게 결정해야 한다는 생각으로 이성적으로 생각하여 결정한 경험이 있습니다.
3893,4866,82,0,30,ESTP,6,"<중립> 저는 상황에 따라 다르게 행동하는 편입니다. 이유는 제가 관심이 있거나 좋아하는 모임이면 먼저 소개하고 주도적으로 하지만, 타의에 의해 불편한 모임에 참석하게 된다면 알고 있는 사람과 대화를 하는 편입니다."
3894,4867,82,0,30,ESTP,7,<그렇다> 저는 두 가지를 업무를 동시에 진행하지 못합니다. 이유는 제 나름의 기준까지는 충족을 시키고자 하는 욕구 때문입니다. 한 가지 업무에 빠지게 되면 집중도가 높아지고 업무 효율도 높아지며 결론적으로 좋은 결과물을 꾸준히 얻었습니다.
3895,4868,82,0,30,ESTP,8,<아니다> 저는 감상적인 편은 아닙니다. 이유는 상대방의 감정에 쉽게 동화되지 않고 항상 평정심을 유지하기 때문입니다.
3896,4869,82,0,30,ESTP,9,<중립> 저는 집안에 큰 행사나 업무적으로 놓치면 안 되는 일정만 다이어리에 작성합니다. 이유는 다른 일은 중요하다고 생각하지 않기 때문입니다.
3897,4870,82,0,30,ESTP,10,<아니다> 저는 제 능력을 의심하지 않습니다. 실수는 누구나 하는 것이기 때문에 실수를 자책하기보다는 또 다른 경험의 기반이라고 생각하고 있습니다.
3898,4871,82,0,30,ESTP,11,<그렇다> 저는 대화를 하는 것이 쉽습니다. 관심이 가는 사람이라면 그 사람과의 공통점을 찾기 위해 그 사람이 주로 무슨 이야기를 하는지에 집중합니다. 반대로 관심이 가지 않는 사람과는 필요한 대화를 제외하고는 따로 노력하진 않습니다.
3899,4872,82,0,30,ESTP,12,<그렇다> 저는 토론하는 것에 관심이 없습니다. 이유는 빠른 결과물을 도출하려는 성향 때문입니다. 특히 결과가 없는 예술 작품의 해석에 대한 토론은 시간 낭비라고 생각합니다.
3900,4873,82,0,30,ESTP,13,"<그렇다> 저는 대체적으로 이성을 따르는 편입니다. 저도 그렇게 판단하고 있고, 주변 지인들도 감정적으로 행동하지 않는다는 평가를 많이 받습니다."
3901,4874,82,0,30,ESTP,14,<그렇다> 저는 항상 즉흥적으로 행동합니다. 여행을 갈 때 상대방이 하루 일정 계획을 세우고 저에게 알려주는 순간 그 일정을 소화해야 한다는 압박감을 받습니다.
3902,4875,82,0,30,ESTP,15,<그렇다> 저는 걱정하지 않습니다. 이유는 상대방의 평가보다는 나 자신에 대한 스스로의 평가가 중요하다고 생각합니다. 이러한 생각을 하게 된 계기는 따로 없고 성향인 것 같습니다.
3903,4876,82,0,30,ESTP,16,"<중립> 저는 좋아하는 단체 활동 참여는 즐기는 편입니다. 평소에도 흥미를 느끼는 주체가 빠르게 변하기도 합니다. 자전거, 헬스 등 혼자 하기보다는 친한 지인들과 함께 하는 것을 좋아합니다."
3904,4877,82,0,30,ESTP,17,<그렇다> 최근 와이프와 헌트라는 영화를 보았습니다. 정치적인 주제를 가진 영화라 와이프와 상반되는 해석이 나왔습니다.
3905,4878,82,0,30,ESTP,18,"<아니다> 저는 제 성공에 만족감을 느낍니다. 이유는 남의 성공보다는 자신의 성공이 우선이라고 생각하기 때문입니다. 자신이 성공하고 남의 성공을 돕는 것은 이해할 수 있지만, 반대의 경우는 이해하기 어렵습니다."
3906,4879,82,0,30,ESTP,19,"<중립> 저는 시기에 따라 다른 것 같습니다. 최근에는 운동보다는 부동산, 정치 쪽에 관심이 많이 가고 있어 뉴스를 매일 시청하고 있습니다."
3907,4880,82,0,30,ESTP,20,"<아니다> 저는 걱정하지 않습니다. 이유는 없고 스스로를 믿어야 하고, 일어나지 않은 일에 걱정하는 것은 무의미하다고 생각하기 때문입니다."
3908,4881,82,0,30,ESTP,21,<아니다> 저는 하겠다고 나서지는 않지만 불가피하다면 받아들입니다. 누군가는 지도자를 해야 집단이 돌아간다고 생각하는데 아무도 나서지 않는다면 제가 나서서 하는 편입니다.
3909,4882,82,0,30,ESTP,22,<아니다> 저는 예술적 성향이 강합니다. 이유는 어린 시절부터 예술적 감각이 필요한 수업이나 업무에서는 남들보다 탁월한 성과를 이루었습니다.
3910,4883,82,0,30,ESTP,23,"<그렇다> 우리나라를 크게 움직이는 것은 언론이라고 생각합니다. 뉴스나, 신문 등을 보면 우파, 좌파라는 말로 사람들을 언론에서 선동합니다. 기자들은 기사를 작성할 때 정보를 잘못 전달하거나 편파적으로 작성하는 경우가 있습니다. 이에 따라 사람들은 자신의 신념보다는 언론 기사에 많이 휘둘리는 모습을 보여주기 때문에 모든 사람들이 감정보다는 이성적으로 판단하면 좋겠다는 생각을 가지고 있습니다."
3911,4884,82,0,30,ESTP,24,<그렇다> 저는 먼저 끝내는 편입니다. 이유는 집안일을 끝내야 마음이 후련하고 편히 휴식을 취할 수 있기 때문입니다.
3912,4885,82,0,30,ESTP,25,<아니다> 저는 즐겁지는 않습니다. 다른 사람의 논쟁을 보는 것 자체가 불필요하다고 생각하기 때문입니다. 저에게 직접적인 피해가 오지 않는 이상 다른 사람 일에 관심이 가지 않습니다.
3913,4886,82,0,30,ESTP,26,<아니다> 저는 특별히 신경 쓰는 편은 아닙니다. 다른 사람의 평가나 생각들에 신경 쓰기 때문인 것 같은데 자연스럽게 제 본연의 모습을 보여주는 것이 정신적으로 무해하다고 생각합니다.
3914,4887,82,0,30,ESTP,27,<아니다> 저는 감정의 기복이 심하지 않습니다. 주변 사람들은 자신이 처한 환경이나 상황에 따라 감정이 빠르게 변하는 것을 종종 보긴 했지만 저는 그럴 때일수록 차분하게 대응하는 편입니다.
3915,4888,82,0,30,ESTP,28,<그렇다> 저는 짜증이 나는 편입니다. 이유는 저는 능동적인 사람입니다. 해야 할 일을 찾아서 하는 편인데 수동적으로 시켜야 움직이거나 하는 사람을 보면 답답함과 짜증이 납니다.
3916,4889,82,0,30,ESTP,29,<아니다> 저는 살아오면서 일을 미룬 적이 없습니다. 과거에도 현재도 앞으로도 없을 것입니다.
3917,4890,82,0,30,ESTP,30,<아니다> 저는 흥미롭지 않습니다. 이유는 사후 세계라는 것 자체를 믿지 않습니다. 모든 생명은 죽으면 끝이라고 생각합니다.
3918,4891,82,0,30,ESTP,31,"<중립> 저는 휴식을 취할 때와 문화생활을 할 때가 다릅니다. 앞에 말씀드린 것처럼 휴식과 문화생활, 업무 등을 분리하고 있습니다."
3919,4892,82,0,30,ESTP,32,<그렇다> 저는 이론보다는 경험이 중요하다고 생각합니다. 직업적 특성으로 인해 주기적인 교육을 받고 있지만 이론이 크게 중요하게 작용한다고 생각하지 않습니다.
3920,4893,82,0,30,ESTP,33,<그렇다> 저는 배경을 보고 사람을 사귀지 않습니다. 이유는 배경보다는 그 사람의 성향이 나와 맞는지를 보는 편입니다.
3921,4894,82,0,30,ESTP,34,<아니다> 저는 결정은 빨리하는 편입니다. 마지막까지 결정을 미룬다고 결과가 달라진다고 생각하지 않습니다.
3922,4895,82,0,30,ESTP,35,<그렇다> 저는 다시 생각하지 않습니다. 이유는 다시 생각해도 그 결정을 할 것이라는 것을 알기 때문입니다.
3923,4896,82,0,30,ESTP,36,<중립> 저는 상황에 따라 다릅니다. 요즘은 휴식이 필요해서 주로 혼자만의 시간을 가지는 편입니다.
3924,4897,82,0,30,ESTP,37,<아니다> 저는 좋아하지 않습니다. 이유는 특별히 미술 작품을 감상하면서 작가의 생각을 파악하고 싶지 않기 때문입니다.
3925,4898,82,0,30,ESTP,38,<아니다> 저는 감정을 이해하기 힘들 때는 없습니다. 상대방의 감정에 대해 이해는 하지만 그 감정에 대해 동화되지는 않습니다.
3926,4899,82,0,30,ESTP,39,<아니다> 저는 즉흥적으로 일하는 것을 좋아합니다. 계획을 세운다고 그대로 된 경우가 드물기 때문입니다.
3927,4900,82,0,30,ESTP,40,<그렇다> 저는 불안함을 잘 느끼지 않습니다. 어릴 때부터 혼자서 스스로 하는 교육을 받은 덕분인지 불안함을 느끼거나 하지는 않습니다.
3936,4921,83,1,40,INTJ,1,<아니다> 저는 현재는 기존 친구들과 지내며 내 여가 생활을 시간을 보내는 게 더 중요하다.
3937,4922,83,1,40,INTJ,2,<그렇다> 노후 준비를 위해 재테크 자산증식 관련 서적을 많이 읽으며 건강을 위해 요가 조깅 하는 시간이 많습니다.
3938,4923,83,1,40,INTJ,3,<아니다> 저는 다른 사람이 우는 모습을 보면 같이 울고 싶다는 생각보다는 저 사람이 왜 울고 있을까? 우는 이유를 해결하는 방법을 생각해 본다.
3939,4924,83,1,40,INTJ,4,<중립> 저는 일을 시작하기 전에 여러 가지 결과는 생각하지만 막상 일이 잘못되면 상황에 맞게 처리한다.
3940,4925,83,1,40,INTJ,5,<중립> 저는 평정심을 유지하려고 부단히 노력하는 편입니다. 남들에게 내가 흔들리는 모습을 보여주기 싫어한다. 나이가 들면서 압박받을 상황을 만들지 않는다.
3941,4926,83,1,40,INTJ,6,<중립> 상황에 따라 내가 필요하다면 나를 먼저 소개하고 다가가지만 즐거운 파티 자리라면 친한 지인과 보내려 하는 편이다.
3942,4927,83,1,40,INTJ,7,<중립> 프로젝트 진행 중 새로운 프로젝트가 들어와서 일을 진행하다. 두 프로젝트 사이에서 갈팡질팡하다 일을 제대로 마무리하지 못한 적이 있다.
3943,4928,83,1,40,INTJ,8,<아니다> 저는 감정적이 격한 상황이 오면 한발 물러나 상황을 살펴봅니다. 아이와 감정적으로 대립 하기보다는 자리를 피하는 편입니다.
3944,4929,83,1,40,INTJ,9,<그렇다> 종이 다이어리에 예쁘게 정리하는 것을 좋아합니다. 달력에 기록하는 것도 좋아합니다.
3945,4930,83,1,40,INTJ,10,<그렇다> 학생들과 수업을 진행할 때 갑자기 생각이 나지 않은 적이 있는데 수업 끝나고 수업 준비 완벽하게 못한 것이 능력 부족으로 느껴졌습니다.
3946,4931,83,1,40,INTJ,11,<그렇다> 내가 관심 있는 사람과 대화할 때 그 사람이 원하는 대화 주제로 맞춰 대화하고 많이 들어 주는 편이기 때문에 편하게 가능합니다.
3947,4932,83,1,40,INTJ,12,<아니다> 예술 작품에 관심이 없으며 남들이 평가해 놓은 것을 보기 좋아합니다.
3948,4933,83,1,40,INTJ,13,<그렇다> 저는 감정적으로 일을 처리하기보다는 이성적으로 처리하려고 노력합니다. 이유는 감정적으로 대응하면 상대 방을 잘 파악하기 힘듭니다.
3949,4934,83,1,40,INTJ,14,<중립> 계획대로 진행되는 게 마음이 편합니다. 그러나 즉흥적이 일이 생기면 정당한 이유로 합리화하여 진행합니다.
3950,4935,83,1,40,INTJ,15,"<중립> 지인에게는 어떻게 보이는지는 크게 신경 쓰지 않습니다. 그러나, 대외적인 자리에서 다른 사람의 평가에 신경 쓰는 편입니다."
