,User_ID,Gender,Age,MBTI,Q_number,Answer
4548,95,1,40,INTJ,37,중립. 미술에 관심은 있는 거 같아요. 아이들 교육상 보여 주고 싶은 마음이 있긴 해요. 그런데 갈 시간적 경제적 여유가 따르지 않는 거 같아서 가끔 속상할 때도 있어요.
14461,402,1,40,ISFJ,2,"그렇다. 최근에는 낚싯대, 위스키, 캠핑, 주식에 대해 시간을 많이 할애하고 있습니다. 그중에서 가장 많은 관심은 낚싯대에 대해 시간을 많이 썼으며 모두 정리가 되어 다른 관심사로 넘어갈 것 같습니다."
15597,426,1,20,ESTP,58,"그렇다. 저는 저보다 해당 일을 더 잘 수 있는 사람이 있다면 그 사람에게 기회를 양보하기도 합니다. 그 이유는 저도 성장할 수 있는 기회는 얼마든지 있고, 또 조직 전체적으로 봤을 때 이득이 되는 방향으로 의사 결정을 하려고 하기 때문입니다."
10243,214,0,20,ESFP,20,아니다. 이유는 그런 걱정을 하다 보면 스트레스가 심해져서 생각을 많이 하지 않습니다.
5129,107,1,40,ESTP,42,"아니다. 시간을 들이더라도 소통은 나만의 변화가 문제 해결이 정답이라 보지 않는다. 함께 변화되어야 상황이 달라지지만 나는 그럴 용의가 있는 반대편은 외골수인 경우가 많았다. 하지만 내가 그 대상을 티칭 할 수는 없고, 그럴만한 나의 자격이나 권리가 있다고 생각하지 않는다. 그 자체로 내버려 두는 것이 내 나름의 존중이지, 그것을 뜯어고쳐내야 된다는 생각을 하는 것 자체가 폭력이고 오만이라고 생각해서 모가 난 돌일수록 정을 맞는다니 스스로 깨달을 때까지 내버려 둔다."
11882,309,0,40,INFJ,3,아니다. 저는 눈물이 잘 안 납니다. 울만한 이유가 있겠지라고 생각합니다. 하지만 영화를 보고 운 적은 있습니다.
558,12,1,30,ESFP,31,중립. 저는 원래 다른 사람들과 어울리는 것을 좋아하지만 요즘은 혼자 있는 시간이 많다 보니 익숙해져서 다른 사람들과의 약속을 별로 잡지 않고 있어요.
13986,388,1,40,ISTJ,7,"그렇다. 프로젝트의 완료 시간에 따라 달라지나, 전체의 프로젝트를 잘게 쪼개어 단계별로 나눈다고 했을 때, 프로젝트 A의 1단계를 집중해서 빠르게 끝내고, 잠시 휴식을 가진 뒤 프로젝트 A의 2단계 혹은 Due Date에 따라 프로젝트 B의 N 단계를 진행하는 편입니다. 만약 한 프로젝트가 빨리 끝낼 수 있을 정도의 분량이라면 먼저 완전히 종료시키는 편입니다."
9908,207,1,30,ISTJ,21,그렇다. 나는 단체에서 지도자 역할을 맡는 일보다는 지도자가 지시하는 일을 수행하는 것을 좋아하기 때문에 가능한 피하고 싶다. 이유는 지도자로써 어떤 결정에 대한 책임을 지고 싶지 않기 때문이다.
485,11,1,20,ENFJ,6,중립. 기존에 알던 사람들과 인사와 근황을 얘기한 후 새로운 사람이 근처에 있어 눈이 마주치거나 대화해야 하는 상황이 오면 그때는 먼저 인사하기도 해요.
2579,54,0,40,INTJ,36,아니다. 혼자만의 시간을 보내며 피로를 푸는 편이에요. 시끄러운 것보다 조용하게 하루를 정리하고 싶은 마음이 커요.
1493,32,1,40,ISFP,6,그렇다. 저는 낯선 환경에 잘 적응하지 못하고 새로운 인연을 맺는데 약하며 기존의 알고 있는 사람에게 의지하며 이야기를 나눕니다.
15529,425,0,30,ESFP,50,"그렇다. 높게 평가당했다는 것을 알 때는 정말 기분이 좋지만, 그 기대를 꾸준히 유지해야 한다는 압박감도 동시에 느낀다. 아무래도 나는 남을 실망시킨다는 것에 죄책감을 느끼는 것 같다."
8622,180,1,40,INFJ,31,"아니다. 저는 혼자 있는 시간이 너무 행복합니다. 결혼과 출산, 육아를 하게 되면서 늘 집안 일과 아이들에 치이다 보니 편안히 앉아 멍 때린 적이 언제였는지 기억이 가물가물합니다. 마음 같아서는 정기적으로 육아 휴가도 갖고 싶어요."
17084,452,0,30,ESTJ,45,아니다. 저는 오래전의 실수를 후회한 적은 없습니다. 앞일을 걱정하는 편이지 지난 일에 메이진 않습니다.
4828,101,1,30,ISFP,29,그렇다. 저는 해야 할 일을 마지막까지 미뤄서 나중에 시간이 없어서 후회하는 경우가 많습니다. 약속 시간을 정확하게 맞추려고 여유 부리다가 차가 막혀 안절부절 했던 경험이 있습니다.
11230,234,1,30,ISFP,47,아니다. 이성적이기보다는 감정적인 경향이 있지만 감정에 휘둘리기보다는 감정을 잘 조절하는 편이라고 생각하고 주변인의 평가도 동일합니다.
2684,56,1,30,ISTP,45,중립. 실수를 후회하기보다는 오래전에 이루지 못했던 목표를 아직도 이루고 있지 못할 때 후회를 한다. 연초에 세우는 계획들이 연말에도 이루어져 있지 않을 때 그런 감정을 느낀다.
1768,37,1,40,ESFJ,41,아니다. 저는 얼굴 보며 이야기하는 것보다 전화로 이야기하는 것이 편할 때가 많습니다. 정말 직접 보고 이야기해야 할 용건이 아니라면 통화로 잘합니다.
12640,342,0,30,INFP,41,아니다. 저는 전화 통화에 대한 불편함은 없습니다. 전화 통화를 거는 일이 불편하지 않고 필요한 것이 있다면 보통 앱을 통해 문의하지 않고 전화를 통해 문의하는 편입니다.
17122,454,0,30,ENTP,23,아니다. 이론적으로는 이성을 중요하는 게 맞지만 때로는 감정이 더 정확한 경우도 있다고 생각합니다.
9362,196,1,30,INFP,3,그렇다. 다른 사람이 우는 모습을 보면 그 사람에게 감정이입이 되어 같이 울고 싶어지는 경우가 많습니다. 이는 공감 능력이 뛰어난 편이라 그런 것 같습니다. 예컨대 티브이 프로그램에서 누군가 울고 있는 모습이 나오면 같이 울컥하는 경우가 많습니다.
18207,472,0,30,ESTP,28,그렇다. 저는 효율적이지 못한 사람을 보면 짜증 나기보다는 답답한 마음이 더 생기는 편입니다. 이렇게 하면 더 효율적으로 할 수 있을 텐데라는 생각이 들면서 조언을 해주고 싶지만 막상 전달은 하지 못합니다.
9930,207,1,30,ISTJ,43,중립. 내가 먼저 연락을 하는 친구가 있고 내게 먼저 연락을 하는 친구가 있는데 주로 연락을 잘 안 하는 친구에게는 내가 먼저 연락을 해서 약속을 잡는 편이다.
15036,414,0,30,ESFP,37,"그렇다. 제주 성산에 있는 ""빛의 벙커"" 같은 영상과 움직이는 미디어아트 예술 작품을 좋아합니다"
5381,113,0,20,ENFJ,6,그렇다. 저는 교회에서 이미 알고 있는 친구나 교회 선생님에게 대화하는 편입니다. 이유는 예배 끝나고 집 가기 전 간식 받고 선생님과 소통 대화합니다.
2641,56,1,30,ISTP,2,중립. 새로운 것에 호기심은 많은 편이나 그것을 탐구하지는 않는 것 같습니다. 이런 새로운 게 있구나 정도의 파악만 하고 넘어가는 성향이다.
3274,69,0,40,ENTJ,11,"중립. 쉽지는 않지만 용기 내어 대화를 하려 했고, 상대방이 거절하거나 싫은 내색이 있을 때는 나의 감정을 바로 내려놓은 적이 있다."
10637,222,1,30,ESFP,30,중립. 사후 세계에 관한 영화 같은 것을 좋아하기는 하지만 굳이 찾아본다거나 그런 것들이 사실일 것이라며 절실히 믿지는 않습니다.
10505,219,1,40,INFP,42,그렇다. 저와 의견이 매우 다른 사람을 이해하기 위해서 많은 시간을 할애하곤 합니다. 결혼을 하고 시부모님을 이해하기 위해서 그런 경험이 많습니다.
9777,204,1,30,ESFP,34,그렇다. 결정을 내릴 때에는 항상 고민을 하다가 마지막에 결정을 내리는 편인 것 같다.
10145,212,1,30,ESFJ,18,아니다. 저는 자신의 성공을 더 원하는 편이고 내가 성공했을 때 더 큰 만족감을 느낍니다. 남의 성공을 도와 뿌듯함을 느낄 순 있겠지만 내 성공만큼 만족감이 큰 건 없을 것 같습니다.
6919,145,1,30,ENTP,8,아니다. 둘 중 하나를 선택해야 한다면 감상적이지 않은 편입니다. 오히려 이성적이거나 냉정하다는 말을 잘 듣기는 합니다. 감정적 소모가 있으면 많이 지치는 편이라 상황에 너무 빠지지 않으려 노력하는 부분도 있습니다.
8632,180,1,40,INFJ,41,그렇다. 저는 의사전달할 때 말보다 글로 표현하는 것을 좋아해서 되도록 전화 통화를 피하고 싶습니다. 이유는 말을 하다 보면 순간 대응이 잘 안돼서 제가 하고 싶은 말을 다 못하게 되는 경우가 많기 때문이에요.
5274,110,1,30,ENFP,43,중립. 친구에게 먼저 만나자고 연락하는 편이고 일을 주도하는 편이지만 혼자 있는 것도 좋아해서 감정의 때에 따라 달라요.
9533,199,0,30,ISTJ,30,아니다. 저는 사후 세계가 없다고 생각합니다. 이유는 방송에서도 전생 사후세계에 자주 나오지만 저는 믿지 않습니다.
18221,472,0,30,ESTP,42,아니다. 저는 나의 의견과 다른 의견을 이해하기  위해 많은 시간을 할애하지 않습니다. 그것 또한 다른 사람의 의견이며 생각이기 때문에 굳이 이해하려고 하지 않습니다.
7805,163,0,20,ISFP,30,그렇다. 사후 세계라는 것이 지금 당장 경험해 볼 수도 없고 있는지 없는지도 궁금하고 그래서 사후 세계에 대한 질문이 많이 흥미롭다고 생각됩니다.
3843,81,0,30,INTP,4,아니다. 저 같은 경우는 맨날 걱정만 하고 정작 그 걱정을 해소하려고 생각하지 않는 편입니다. 스스로 스트레스를 늘립니다.
12155,330,0,30,ENFP,36,아니다. 혼자만의 시간을 보낸다. 특히 자연을 느끼고 고요함을 느끼면 피로회복이 더욱 빠른 것 같기 때문이다.
7988,167,0,30,ISTP,21,그렇다. 저는 단체에서 지도자 역할을 맡는 일을 대부분 피합니다. 이유는 대체로 피곤한 역할을 도맡는 경우가 많기 때문입니다.
3310,69,0,40,ENTJ,47,아니다. 감정 표현은 간결하고 진정성 있는 표현이면 상대방이 대부분 이해해 주었다.
1905,40,1,30,ISTP,34,그렇다. 약간 우유부단한 스타일이라 결정을 내리는 것을 많이 미루는 편이에요. 시간이 촉박하면 제가 어떤 것이 더 필요한지 쉽게 알게 되는 것 같아요.
4671,98,0,30,ESFJ,16,그렇다. 저는 단체 활동에 참여하는 일을 즐깁니다. 요즘 여성 풋살팀 코치로 단체 활동에 참여하고 있습니다.
11345,237,0,40,ISFJ,18,중립. 내가 여유 있다면 지인에게 도움을 주고 만족감을 느끼는 편이다.
18389,475,1,30,ENFP,30,아니다. 저는 사후 세계에 대한 흥미가 없는 편입니다. 그 이유는 사후 세계에 대한 두려움을 가지고 있는 편이라 이야기하는 것에 대해 즐기지 않습니다.
59,2,1,40,ESTJ,12,아니다. 저는 이야기 나누는 걸 좋아해요. 특히 예술작품의 해석은 개개인마다 너무 다르기 때문에 다른 사람의 해석도 들어보고 싶어요.
12905,355,1,40,ISTP,6,아니다. 새로운 모임을 나가게 되면 먼저 소개를 하는 편입니다. 파티나 행사를 가게 되면 새로운 지인들을 사귀는 재미가 있어서입니다.
3353,70,1,40,ENTP,42,아니다. 의견이 다르다고 꼭 이해해야 한다고 생각하지 않는다. 그냥 다름을 인정하고 받아들이는 편이다.
2247,47,1,20,INTJ,40,아니다. 자신의 실수에 많이 민감하기 때문에 기본적으로 불안감을 느낄 때가 많습니다. 타고난 성향인 것 같습니다.
8282,173,1,40,ESFJ,27,아니다. 평정심을 잘 유지하는 편이다.  감정 기복이 별로 없고 화를 냈다가도 금방 마음을 가라앉혀지지 때문에 그렇게 생각한다.
200,5,1,40,ISTJ,9,아니다. 계획을 세우는 것을 좋아하는 편이지만 다이어리 같은 것을 사용해서 일정이나 목록으로 세우진 않습니다.
6267,131,0,30,INFJ,28,그렇다. 저는 가끔 효율적이지 못한 사람을 보면 마음이나 상황은 이해되지만 답답할 때가 있습니다. 예를 들면 요리 등을 할 때도 정해진 시간에 맞춰서 순서대로 재료를 넣으면 되는데 성격이 급해서 가만두지 못하고 쓸데없이 산만한 사람을 보면 가끔 짜증까지는 아니지만 답답할 때가 있습니다.
11739,294,0,40,ENFJ,40,아니다. 타고난 성향 때문에 평소에 생각이 많아서 불안감을 자주 느끼는 편입니다. 그래서 가끔 불면증에 시달리기도 합니다.
9394,196,1,30,INFP,35,그렇다. 이미 내린 결정에는 그만한 이유가 있었을 것이기에 다시 생각하지 않습니다. 저는 제 선택에 있어 나에게 가장 유리한 선택을 하였을 것이란 믿음이 있습니다.
11442,239,0,20,ESFP,19,그렇다. 하고 싶은 게임이 여러 가지인데 게임은 한 번에 한 가지 밖에 못해 아쉬웠던 기억이 있다.
8577,179,1,40,INTP,34,그렇다. 어떤 일을 하기 전까진 이럴까 저럴까 고민을 하는 편입니다. 쉽게 판단을 내리지 못하고 고민하는데 고민하다가 약간의 귀찮음에 미루다 미루다 결정을 해야 하는 시간까지 고민을 하다 결정을 내리곤 합니다.
1747,37,1,40,ESFJ,20,중립. 저는 제가 본래 하던 일에는 잘못될까 걱정을 잘 안 합니다. 그러나 경력이 없는 분야에선 매번 걱정을 합니다. 아직 그만큼 자신감이 없습니다.
856,18,1,30,ENTJ,41,아니다. 전화 통화를 피해야 할 이유는 없다고 생각합니다. 피해야 할 이유가 있는 게 아니라면 피할 필요는 없다고 생각합니다. 그리고 일을 할 때에는 문자나 메일 등 텍스트를 활용한 소통보다는 전화를 통환 소통이 훨씬 빠른 속도로 처리가 가능하기 때문에 전화 통화를 선호하는 편입니다.
4679,98,0,30,ESFJ,24,그렇다. 저는 휴식을 취하기 전에 집안일을 먼저 끝내기를 원합니다. 이유는 마음 한편의 찝찝함 때문입니다.
15053,414,0,30,ESFP,54,아니다. 눈치를 많이 보기도 하고 눈치가 빨라서 눈빛이나 표정을 보면 어느 정도 상대방의 감정을 알 수 있습니다
1989,42,1,40,ISFJ,22,중립. 저는 아예 없다고 생각하진 않습니다. 저는 춤추고 노래하는 것도 잘하고 예술작품도 좋아하고 미술 작품 전시 보는 것도 좋아하기 때문입니다.
