,User_ID,Gender,Age,MBTI,Q_number,Answer
7297,153,0,30,INFP,2,그렇다. 저는 매우 그렇습니다. 이유는 사소한 잡지식을 익히는 것을 선호하고 당신이 디자인에 관련된 일을 하고 있기 때문에 새로운 툴과 기법 그것을 활용하는 작가들에 대한 관심이 많기 때문입니다. 또한 영화나 만화 그 밖에 전반적인 서브컬처 문화를 꽤 오랜 시간 알았고 알음알음 소비하는데도 꽤 많은 자유시간을 할애하고 있습니다.
2235,47,1,20,INTJ,28,그렇다. 가족들과의 다툼의 가장 큰 원인이라고 생각합니다. 당연한 효율적인 과정을 하지 못하면 답답함을 느낍니다.
8071,169,0,40,INTJ,8,아니다. 저는 감상적인 편이라고 생각해 본 적 없습니다. 감성적인 영화나 소설 등을 즐기지도 않는 편입니다. 이유는 생활을 하거나 일을 할 때 이성적으로 생각하려고 노력을 합니다.
12940,355,1,40,ISTP,41,아니다. 저는 전화가 더 빠르기 때문에 문자보다는 전화 통화를 선호합니다. 내용 전달하는 데 있어서 긴급하게 할 수 있기 때문입니다.
9963,208,0,40,INFJ,28,"아니다. 저는 자신만큼 효율적이지 못한 사람에 대해 짜증스럽게 느껴지지는 않습니다. 이유는 그냥 저의 성향인 것 같은데요. 이를테면, 누군가 나보다 효율적이지 못하다고 느껴지면 나의 방식을 한 번 말해줄 수도 있고 아니면 그 사람만의 고유의 방식을 내가 이해를 못 하고 있을 수도 있다고 생각하기 때문에 짜증스럽지는 않습니다."
4236,89,1,20,ESTP,13,그렇다. 저는 항상 이성적으로 생각하려고 합니다. 주위에서도 너무 현실적이라는 말을 많이 듣는 걸로 보아 주변인들의 눈에도 이성적으로 보이는 것 같습니다.
15969,434,1,20,ENFJ,10,"아니다. 저는 작은 실수로 저의 능력이나 지식을 의심하지는 않습니다. 사람은 누구나 실수할 수 있다고 생각합니다. 조그맣거나 큰 실수라도 나의 능력이나 지식 때문에 그렇다고 생각하지는 않습니다.

"
11154,233,1,40,ENFP,19,그렇다. 저는 요즘 하고 싶은 게 너무 많아졌어요. 아이들 교육도 신경 쓰이고 여전히 서툰 집안일을 좀 더 잘할 수 있는 방법이 없는지 고민하고 전업주부였지만 일을 할 수 있는 사람이 되기 위해 경력도 쌓고 싶어서 다양한 경험을 하고 있다 보니 오늘 뭐부터 먼저 해야 할지 몰라서 하루 종일 휴대폰만 만지고 있는 느낌이에요. 차근차근 나 자신을 살펴보는 게 먼저인데 자꾸 이것저것 찾아보다 정작 실속이 없는 거 같아요.
6145,129,1,40,ISFJ,2,그렇다. 자녀들의 성교육과 아들을 키우는데 필요한 지식들에 대해 관심을 가지고 보고 있어요.
9768,204,1,30,ESFP,25,아니다. 서로 논쟁을 하다 보면 감정이 상하는 경우가 많기 때문에 논쟁을 하는 모습을 바라보는 일은 즐겁지 않은 것 같다.
24,1,1,30,INFP,25,그렇다. 다른 관점에서 다양한 시각으로 생각할 수 있어서 즐겁습니다. 다만 극에 달한 사고방식으로 자기주장만 하는 것은 좋아하지 않습니다.
3363,71,1,30,ESFJ,4,그렇다. 일이라는 것이 내가 생각한 대로 흘러가지 않을 수 있기 때문에 차선책을 생각해 놓는 편입니다. 오로지 한 가지만 생각해놓다가 일이 틀어졌는데 추후 대비책이 없다면 혼란스럽기도 하고 일이 엉망진창이 될 것 같은 느낌이라 대비책을 세워놓는 것이 마음이 편합니다.
1088,23,0,30,INTP,33,그렇다. 저와 다른 배경을 살아온 사람의 생각이 나 판단을 보고 배워야 할 점이 더 많기 때문에 충분히 공감을 할 수 있을 것입니다.
12871,350,0,40,ENTJ,32,중립/모르겠다. 저는 토론하는 자체를 많이 좋아거나 굳이 찾아보거나 하지 않기 때문에 토론에 대한 지루함을 많이 느낍니다.
10890,227,1,30,ESFJ,43,그렇다. 친구에게 만나자고 먼저 연락하는 편이에요. 자주 연락은 못하지만 만나야 하는 경우라면 먼저 만나자고 연락하고 약속 잡는 것을 주도하는 것 같아요.
8736,183,1,30,ISFJ,1,아니다. 저는 새로운 것을 시도하는 걸 꺼려 하는 성격이라 인간관계에 있어서도 새로운 관계에 어려움이나 불편함을 느껴 굳이 필요하지 않은 이상 새로운 친구를 만들거나 하진 않습니다.
11594,258,0,40,ENTJ,15,그렇다. 다른 사람이 저를 어떻게 생각하는지 별로 신경 쓰지 않습니다. 20대에는 신경을 많이 쓰는 편이었으나 나이가 들어감에 따라 점점 신경을 쓰지 않게 되었습니다.
11755,294,0,40,ENFJ,56,"중립/모르겠다. 보통은 절차대로 일을 처리하려고 하는 편이지만, 위급할 때는 상황에 맞게 융통적으로 절차 순서를 바꿔서 처리하는 편입니다. 최근에 학부모님의 컴플레인이 왔을 때 매니저님께 보고해도 답장이 오지 않아 제가 즉흥적으로 대처해서 해결한 경험이 있습니다."
17953,468,1,20,INTP,14,그렇다. 하고 싶은 걸 그때그때 해야 스스로 집중도 잘되고 억지로 계획에 맞춰 행동하는 건 답답합니다. 시험 기간에도 늘 계획 없이 하고 싶은 공부를 했습니다.
2841,60,1,40,ISFJ,10,그렇다. 실수를 용납하지 못하고 완벽하게 하려는 성향 때문에 그렇게 되지 않을 경우 자책을 많이 하는 편입니다.
10507,219,1,40,INFP,44,아니다. 계획에 차질이 생기면 최대한 빨리 계획으로 돌아가기 위해 노력하기보다는 계획을 수정하는 편입니다. 최근 자격증 시험을 준비하다가 일정에 차질이 생겨서 계획을 수정했던 적이 있습니다.
7540,158,0,30,ESTJ,5,그렇다. 저는 주변 상황에 일희일비하지 않는 타입이에요. 압박감이 심해도 평정심을 유지하고 맡은 임무를 수행할 수 있다고 믿습니다. 최근에 새로운 업무를 맡게 되었는데 기피 포지션이라 주변의 압박이 심했지만 무리 없이 수행했어요.
12310,334,1,30,ENFP,11,"그렇다. 네, 관심 가는 사람에게는 제가 먼저 대화를 시작하고 질문을 하는 등 적극적입니다. 관심이 가는 이유는 그만큼 알아가고 싶은 것과 공유하고 싶은 게 많다는 뜻이기 때문에 어색하지 않을 자신이 있기 때문입니다."
11430,239,0,20,ESFP,7,"아니다. 계획은 하나의 프로젝트를 완전히 완료한 후 다른 프로젝트를 시작하도록 잡지만, 막상 프로젝트를 하다 보면 쉽게 마무리 짓지 못하고 다른 프로젝트로 넘어갔다가 다시 돌아왔다가 하곤 한다."
7472,156,0,40,INFP,33,아니다. 저와 다른 환경에서 생활하는 사람에게는 공감을 못 하는 편입니다. 공감을 못 하므로 그들의 생활에 대한 이야기를 듣고 간접 체험할 기회를 가지는 것을 좋아합니다.
7904,165,1,40,ESFP,33,그렇다. 책을 좋아해서 그런지 저와 배경이 달라도 대화가 잘 되고 공감할 수 있습니다.
4152,87,0,30,INFP,25,그렇다. 사소한 논쟁거리는 관심 없으나 학문에 관련되거나 제가 관심 있는 분야에서 논쟁이 생기면 그것에 대해 다른 사람의 논쟁을 보는 것을 즐기는 편입니다. 이유는 그 사람들이 서로 논쟁을 하면서 주장한 논리가 상대방에게 어떤 식으로 반박이 되는 등 제가 생각하지 못했던 것을 알 수도 있기에 공부가 되는 느낌이 들어서 그런 것 같네요.
9505,199,0,30,ISTJ,2,그렇다. 다른 사람들이 알고 있는 걸 저도 알고 싶은 호기심이 많습니다. 여러 가지를 알고 있어서 채팅하는 걸 좋아해요. 최근에는 축구를 좋아해서 축구선수 이적하는 뉴스나 소식들을 많이 찾아봅니다.
695,15,1,40,ESTP,24,그렇다. 저는 휴식 전에 집안일을 끝내기를 원합니다. 저는 잘 하고 있지 않지만 깨끗한 집에서 휴식을 취할 때 더 편안함을 느끼곤 했기 때문입니다.
3735,78,1,40,INFP,40,"그렇다. 많이 긍정적이고 희망적이다. 가능하다는 믿음이 있고, 하면 된다는 확신이 있다. 타고난 부분도 있는 것 같고, 종교를 가지며 일주일에 한 번씩 개인 시간을 가지고 지식을 습득하며 거기서 위안 받고 지혜를 채워나가게 된 것 같다."
11948,318,0,30,INFJ,9,"중립/모르겠다. 일정이나 목록으로 계획을 세우는 일을 딱히 즐기진 않지만 딱 하나 예외가 있습니다. 제가 놀러 갈 때의 일정을 계획을 세우는 것을 좋아합니다. 하지만 계획이라고 거창할 것도 없고 '이 지역 맛집 A, B, C' 찾아가는 방법, 운영 시간 따위만 세워서 좋아하지 않는 쪽에 가깝다고 볼 수 있겠습니다."
6338,133,1,30,INTP,3,"아니다. 그 앞뒤로 상황에 대한 구체적인 정황이 있지 않는 이상, 사람이 울고 있는 단편적인 모습만으로는 별 감흥이 없습니다."
1227,26,1,20,INFP,28,그렇다. 조별 과제를 같이 했던 동기 중에 비효율적으로 일을 처리하는 동기가 있었는데 짜증 났던 경험이 있어요.
1999,42,1,40,ISFJ,32,중립. 저는 티브이나 이런 데서 토론을 하는 것을 보면 내가 관심 있는 주제는 흥미롭고 내가 관심 없는 주제는 지루하게 느껴집니다.
276,6,1,30,INTP,37,아니다. 예술 작품을 감상하는 방법을 잘 몰라서 미술관 같은 곳은 잘 가지 않습니다.
16017,434,1,20,ENFJ,58,그렇다. 저는 다른 사람에게 더 필요한 기회라고 생각되면 기회를 포기할 수 있습니다. 욕심이 딱히 많지도 않고 저에게 엄청 필요한 일이라고 생각되지 않으면 다른 사람에게 기회를 넘겨줘도 좋습니다. 제가 이렇게 함으로써 다른 사람 또한 추후에 좋은 기회를 넘겨줄 수도 있기 때문입니다.
16367,440,1,20,INFP,48,그렇다. 저는 그렇습니다. 이유는 상대방의 입장도 생각을 해야 하기 때문이고 상대방이 무슨 생각을 하는지 모르니 판단을 하고 말을 해야 하기 때문입니다.
5930,124,1,20,ENTP,27,그렇다. 나는 아이스크림이 먹고 싶다면 기쁘게 먹으러 나간다. 다만 손에 묻거나 살이 쪘다는 생각이 들면 몹시 신경질 적이 된다.
2953,62,1,40,ESTP,26,아니다. 주목받는 것을 좋아하고 사람들의 기대에 부응해서 칭찬받고 나 스스로 인정받는다는 생각이 들기 때문이다.
3637,76,1,40,INTP,38,아니다. 다른 이의 이해하기 힘든 감정을 맞나는 경우는 드문 편입니다. 보통 그 사람의 배경과 환경을 이해하면 쉽게 이해가 가더군요.
3906,82,0,30,ESTP,19,"중립. 저는 시기에 따라 다른 것 같습니다. 최근에는 운동보다는 부동산, 정치 쪽에 관심이 많이 가고 있어 뉴스를 매일 시청하고 있습니다."
4778,100,0,20,ESFP,27,중립. 저는 감정이 너무 빠르지도 느리지도 않다고 생각합니다. 이유는 매번 심하게 변동했던 기억은 별로 없기 때문입니다.
5846,122,1,40,ISFP,39,중립. 업무 일은 그날 해야 할 일은 꼭 기록해서 하는 편이지만 개인적인 건 자주 미루는 편이에요.
18451,476,1,30,ESFP,32,"중립/모르겠다. 때에 따라 필요하다고 생각하지만, 재미를 느낄 정도로 선호하진 않습니다. 상황이 되면 하겠지만, 나서서 할 정도로 좋아하진 않습니다."
4117,86,0,30,ENFP,38,아니다. 고민이 있는 친구들이 저를 찾는 경우가 가끔 있어요. 그만큼 제가 그 친구들에 대해 잘 이해를 하고 있는 것 같아요.
16307,439,0,40,ISTP,48,"그렇다. 저는 상대방을 위해 노력하는 편입니다. 사람은 누구나 잘못을 할 수 있고, 그 잘못을 비난받는 것은 자기 자신으로도 충분하다고 생각하기 때문에 가능한 체면을 차려주려 노력합니다."
1137,24,0,40,ENFP,34,그렇다. 저는 결정을 내리는 일을 마지막까지 미루는 편입니다. 이유는 많은 결정을 내릴 때 항상 신중하고 또 신중해야 해서입니다. 실수를 방지하기 위함도 있고 완벽하게 해 나가기 위해서 결정을 마지막까지 미룬다고 생각합니다.
2767,58,0,40,ESTJ,32,그렇다. 이론 중심의 토론이나 원론적인 이야기는 지루하다고 생각해요. 구체적이고 현실적인 이야기가 더 흥미롭다고 생각해요.
8185,171,1,20,ESTP,26,그렇다. 주의를 끌거나 주목받는 것보다는 부드럽게 어울리는 것을 좋아합니다. 주도적으로 발표하는 것을 좋아하진 않거든요.
16966,450,1,20,INTP,47,아니다. 감정을 잘 조절하려고 노력한다. 남들에게 굳이 드러낼 필요는 없다고 생각한다.
16738,446,1,30,ESTP,59,아니다. 저는 마감 기한을 지키기 어렵다고 느낀 적이 거의 없습니다. 이유는 말도 안 되는 스케줄이 아니고서 마감 기한은 약속이기 때문에 꼭 지키려고 노력했고 노력한 만큼 기간 내에 지켰습니다.
7664,160,1,20,INFP,33,그렇다. 상상해서 그 사람이 나라면이라고 생각하고 공감하게 되는 것 같습니다. 지인 중에 제과학교를 졸업하고 제과점을 차린 분이 있는데 일하면서 느낀 텃세로 느낀 스트레스에 대해서 대화를 하는데 공감이 되어서 그분의 심정이 이해되었습니다.
9137,191,1,20,ENTJ,18,아니다. 기본적으로 남보다는 저 자신을 위해 투자하는 것이 더욱 가치가 있다고 생각하기 때문에 남의 성공을 돕는 일에는 반드시 필요한 일 아니면 잘 참여하지 않습니다.
13329,372,0,40,INFJ,10,아니다. 실수는 누구나 할 수 있는 것이기 때문에 누군가에게 피해가 가지 않는 실수로 제 능력을 의심하진 않습니다
15997,434,1,20,ENFJ,38,아니다. 저는 다른 사람의 감정을 이해하기 힘들 때가 많지는 않습니다. 어떤 주제를 가지고 얘기를 하다 보면 사람마다 감정은 다른 부분이고 나와 다른 부분도 많기 때문에 그렇구나 하고 넘기는 편입니다. 이해가 안 된다고 해서 억지로 이해하려고 하다 보면 역효과가 나기 때문에 그렇게 많이 생각을 하지는 않습니다.
